N,inf.F.all,inf.MT.all,inf.S.all,inf.T.all,tot.F.all,tot.MT.all,tot.S.all,tot.T.all,prev.F.all,prev.MT.all,prev.S.all,prev.T.all
5,12,5,24,77,437,37,132,1010,0.7473684210526316,0,0.5917972831765935,0.3236166765624142
5,69,4,13,440,43,22,175,381,0.15151515151515152,0.3244444444444444,0.2892929292929293,0.6052265338430404
5,19,9,31,534,17,4,466,488,0.2653846153846154,0.2,0.4842577030812325,0.5639300081247647
5,12,9,44,435,32,48,77,974,0.40210526315789474,0.3976190476190476,0.21902927580893683,0.5207355335795703
5,38,35,67,202,184,2,116,1113,0.45,0.7,0.37655438850657974,0.21526939859609182
5,1,13,4,57,202,8,308,456,0.2705691056910569,0.18484848484848485,0.4894896331738437,0.3386486771761187
5,19,18,9,452,10,13,25,831,0.16118343195266271,0.25,0.2175141242937853,0.4951025307180884
5,53,9,13,244,150,12,26,896,0.4755930087390762,0.20408163265306123,0.5714285714285714,0.2038005719009003
5,0,3,12,843,23,91,169,593,0.575,0.3842241968557758,0.33170359052711995,0.2848581431848364
5,4,8,41,587,3,32,531,691,0.5345454545454545,0.40714285714285714,0.25677830940988833,0.42290951836319735
5,15,23,15,503,15,43,144,688,0.7073684210526315,0.192551840880237,0.5111111111111111,0.680604318202975
5,6,4,25,660,108,9,142,1361,0.2,0.7333333333333333,0.19653679653679654,0.31685712985241654
5,6,17,7,147,65,21,113,667,0.3376498800959232,0.4028169014084507,0.4153846153846154,0.28016669211947953
5,29,5,14,266,14,17,74,269,0.85,0.46559139784946235,0.7562164502164502,0.4541134972507522
5,38,8,46,233,6,30,53,411,0.425,0.4,0.6694444444444444,0.2882661332015362
5,7,3,68,336,14,28,263,1334,0.6130434782608696,0.7080800593031875,0.2882635510344489,0.3114754098360656
5,7,7,16,560,40,27,9,909,0.6196200219218122,0.4476190476190476,0.25488593803200543,0.4035421441303794
5,6,21,100,157,82,3,156,1646,0.4857142857142857,0.5714285714285714,0.26832748538011697,0.43528653065014705
5,16,2,23,77,22,20,86,441,0.11797235023041475,0.7,0.32788757136583224,0.42425077557523094
5,39,19,12,191,251,20,65,914,0.4959406713505074,0.7,0.418898411549585,0.20177372750222722
5,24,2,27,308,10,17,56,1242,0.5987179487179487,0.5988095238095238,0.7439613526570048,0.4730303084549474
5,19,4,39,124,50,42,101,757,0.6582222222222223,0.4054644808743169,0.5954545454545455,0.41534497604871823
5,31,5,12,371,25,4,243,940,0.5238253319713994,0.30118343195266273,0.09404330113673696,0.25041276098083354
5,22,2,46,266,80,8,151,927,0.08199767711962834,0.4380952380952381,0.25822222222222224,0.4956021287524542
5,17,3,34,203,8,160,160,852,0.13714285714285715,0.505464480874317,0.6033707865168539,0.2810728652676218
5,4,2,34,396,252,25,147,1184,0.6714285714285714,0.5130568356374808,0.40817117664943753,0.37928296999155925
5,72,20,14,425,220,6,50,686,0.6321377331420373,0.7333333333333333,0.38859649122807016,0.620156877263209
5,17,3,20,239,10,64,60,1094,0.38979591836734695,0.5266666666666666,0.6111111111111112,0.3212490075245204
5,13,6,33,267,8,12,81,1243,0.47072763876905377,0.49504761904761907,0.45993836671802774,0.07672583274229472
5,14,1,38,674,32,18,661,1008,0.5132163742690059,0.8,0.3283302439840513,0.19111124430592183
5,7,1,56,512,124,25,169,1248,0.6266666666666667,0.34297385620915033,0.5875151515151515,0.31455474419551016
5,27,10,55,402,10,12,53,997,0.4880434782608696,0.8,0.35223174488291836,0.35549187934849014
5,28,3,21,381,274,36,54,252,0.21897863093082218,0.393699774991964,0.7995894909688013,0.30109874053943486
5,27,14,5,42,82,15,634,878,0.2427777777777778,0.35714285714285715,0.6490434782608696,0.40936932705098544
5,4,1,13,257,7,8,40,821,0.408695652173913,0.5772357723577236,0.11362523540489641,0.2862362123135727
5,32,7,42,184,79,4,66,1124,0.4557823129251701,0.4,0.5778628389154705,0.42078814609757687
5,10,5,34,602,52,83,75,835,0.3119078104993598,0.33741496598639453,0.6880434782608695,0.4579776271723837
5,10,17,9,168,281,205,121,947,0.436796812749004,0.30833333333333335,0.5473707865168539,0.4895957784309462
5,26,14,81,142,86,7,36,1162,0.3542898128457163,0.5333333333333333,0.6018831168831169,0.34542749573325177
5,26,8,4,684,67,48,186,1145,0.65,0.5376498800959233,0.36249253731343284,0.43728283606256074
5,23,7,41,458,90,9,188,1294,0.38571428571428573,0.711,0.59497863093082215,0.13715404556465133
5,7,17,49,693,84,26,131,1177,0.26,0.50431654676259,0.33582995951417005,0.5982961691516179
5,15,1,30,122,14,59,617,718,0.7753623188405797,0.3833333333333333,0.4181609195402299,0.3545262933787524
5,9,1,4,477,35,18,131,673,0.37615023474178405,0.2,0.33540921823274766,0.5039576047871083
5,16,5,36,560,13,28,422,1272,0.5302125369921981,0.23015873015873015,0.17756643356643356,0.4760940587353769
5,18,14,16,192,19,13,33,798,0.780464480874317,0.375,0.4418152309612984,0.4897617567411666
5,3,12,15,448,28,39,91,1491,0.39101307189542484,0.2897959183673469,0.30476190476190473,0.22090083456062837
5,6,14,24,238,14,43,273,816,0.6095238095238095,0.3412631578947368,0.65,0.5895580411148009
5,11,0,2,132,18,4,73,626,0.5140350877192983,0.11710261569416498,0.5140350877192983,0.34268220766740776
5,6,2,30,166,37,208,39,845,0.319047619047619,0.4,0.5268774703557312,0.4013243000382041
5,7,3,40,243,364,0,23,491,0.5539024390243903,0.27723577235772356,0.4233860653556622,0.3175603083615424
5,36,3,53,225,31,23,293,1274,0.6878947368421052,0.3964625850340136,0.45555555555555555,0.6073380949270832
5,26,5,84,239,16,32,142,1072,0.7865079365079365,0.33879781420765026,0.6355293405928615,0.3210816810489075
5,9,17,12,301,85,37,30,564,0.3528169014084507,0.8181818181818182,0.691626124133864,0.4151906916612799
5,5,22,10,232,28,44,387,1114,0.5714285714285714,0.6725806451612903,0.5048275862068966,0.3155636510827768
5,16,27,48,632,24,18,80,1172,0.5225806451612903,0.20546448087431693,0.06,0.6320821335527218
5,8,8,48,66,55,6,339,570,0.360796812749004,0.3515151515151515,0.29507355389708334,0.22519593986894512
5,18,12,32,393,65,47,100,1442,0.5780451260356073,0.5142857142857142,0.4834950101193384,0.5004360737826019
5,1,3,17,544,1,26,257,615,0.20337078651685392,0.3738095238095238,0.7333333333333333,0.43111947547353086
5,7,4,30,334,29,11,176,1145,0.3,0.9333333333333333,0.5667989045698024,0.5360305099210583
5,6,3,20,357,49,4,185,1672,0.44390243902439025,0.11551020408163265,0.32666666666666666,0.6233435207973053
5,10,11,39,21,17,32,68,1203,0.43333333333333335,0.1568627450980392,0.32696969696969697,0.19789419004235595
5,5,14,30,462,78,260,346,650,0.575,0.7550476190476191,0.7903030303030303,0.15932605627483135
5,22,6,29,225,40,27,56,673,0.2710206666127772,0.3333333333333333,0.429689608636977,0.3473267730869675
5,14,3,29,620,8,12,299,624,0.2803846153846154,0.4,0.5824615384615385,0.48493749254792384
5,3,19,41,159,44,18,60,496,0.37470760233918127,0.6040816326530613,0.4,0.48841147509882404
5,19,8,49,518,32,166,51,989,0.4456043956043956,0.38676470588235295,0.21818181818181817,0.3792545664337187
5,31,0,3,197,48,7,19,417,0.43862626262626264,0.7666666666666667,0.4863768115942029,0.2360874981314465
5,8,5,41,100,32,18,198,1389,0.2733333333333333,0.001183431952662722,0.4764141414141414,0.6151145119106525
5,5,4,17,197,16,139,315,644,0.6471111111111111,0.47258064516129034,0.39999999999999997,0.3954700729981629
5,5,5,118,42,26,14,258,879,0.26820268698515615,0.5142857142857142,0.7,0.3438781817094751
5,2,4,10,66,44,58,51,627,0.7666666666666667,0.3,0.615686274509804,0.36268698101367425
5,9,14,12,221,18,7,95,804,0.8973684210526316,0.45,0.2714965986394558,0.5252510538343181
5,5,0,11,131,32,272,141,639,0.34545454545454546,0.5235294117647059,0.2,0.29447626060900167
5,13,1,25,115,41,18,44,379,0.3515151515151515,0.4693333333333333,0.6989263420724096,0.6260446434241442
5,6,11,20,456,4,12,354,1027,0.2831044255504687,0.6904761904761905,0.27869546184152927,0.3908594145611476
5,6,7,59,282,26,27,291,1145,0.2581818181818182,0.25591397849462366,0.22908357372799867,0.2571764348636015
5,34,12,34,260,18,31,56,946,0.03169267707082833,0.3804444444444445,0.614272030651341,0.5044574280187919
5,46,4,13,220,30,3,135,341,0.4982857142857143,0.6703533026113672,0.5188064344602418,0.28780022874571104
5,6,3,30,93,11,20,87,1269,0.19999999999999998,0.48,0.5350083771673485,0.2672867328749682
5,15,2,43,327,25,32,172,1382,0.545260384161986,0.14171122994652408,0.28837078651685394,0.391264580760258
5,0,3,19,527,94,45,68,621,0.565133171912833,0.5420642132364077,0.44316239316239314,0.556674938582674
5,5,0,40,179,377,1,94,1123,0.2022703818369453,0.5052631578947369,0.4048275862068965,0.41281655976602144
5,15,6,31,216,27,31,79,715,0.49714285714285716,0.3333333333333333,0.1981983727237505,0.48687546453533626
5,12,1,22,118,32,9,293,756,0.41304347826086957,0.5793165467625899,0.4590909090909091,0.40935256962388744
5,20,20,20,460,19,8,83,405,0.7214285714285714,0.5,0.42876456876456875,0.2745604395604396
5,22,10,15,453,99,86,59,616,0.6,0.198664343786295,0.6353859082094376,0.26919557758292034
5,10,8,7,458,51,9,33,1392,0.2733198527307758,0.2368663594470046,0.16300940438871472,0.6320464396877579
5,12,0,63,281,56,10,22,1512,0.20118343195266272,0.5882352941176471,0.5114734299516908,0.4963455149501661
5,21,2,10,402,40,41,53,568,0.4028169014084507,0.28,0.48314975392547455,0.24859757093840204
5,66,2,6,282,79,24,45,1222,0.35,0.18,0.7222222222222222,0.3584544984465449
5,10,5,2,137,53,29,317,1075,0.40984126984126984,0.95,0.5700374531835206,0.21391996811012248
5,6,12,44,444,49,9,661,821,0.75,0.4303442589156875,0.7742577030812325,0.6001773716479599
5,2,3,60,180,37,6,127,482,0.6383333333333333,0.4,0.3380229419703104,0.23300083424961637
5,3,0,36,205,376,8,109,1395,0.6190476190476191,0.5293165467625899,0.28222222222222226,0.4009663166836439
5,19,10,1,285,24,16,63,733,0.4975806451612903,0.18571428571428572,0.5781818181818182,0.4524862294350045
5,11,0,28,401,41,272,44,1277,0.42420546932742054,0.38333333333333336,0.6964761904761905,0.4406518345042935
5,1,11,26,982,38,29,197,923,0.32492941840767925,0.6500534759358289,0.5647792207792207,0.18289790199484296
5,29,0,25,105,410,41,237,490,0.3678095238095238,0.26181818181818184,0.4348258706467662,0.6023506538544844
5,6,8,22,276,171,54,40,1093,0.575796812749004,0.7818181818181819,0.3414942528735632,0.4050813388138587
5,74,8,42,198,49,150,221,416,0.20824225865209472,0.6,0.39977459658435904,0.5049968443343789
5,4,4,39,190,4,180,337,1047,0.3886009896536212,0.6626073380171741,0.5067836257309941,0.14924181690802835
5,8,0,47,522,133,211,71,1194,0.43333333333333335,0.4,0.31757575757575757,0.4886540516235487
5,11,6,21,265,29,49,339,621,0.35034013605442177,0.39444444444444443,0.21653419262441817,0.363952385456216
5,2,3,18,192,0,174,72,1214,0.7516849678152215,0.1,0.6011111111111112,0.6352240093371351
5,10,3,61,36,8,16,77,258,0.8571428571428571,0.03484848484848485,0.239817791769983,0.2760552164880852
5,8,19,17,183,108,41,33,1605,0.35,0.4453781512605042,0.5362947631250411,0.497487684729064
5,24,8,15,339,180,26,53,872,0.7038961038961039,0.4,0.4027777777777778,0.5024834113717658
5,2,11,30,107,3,10,230,782,0.6319298245614035,0.4181818181818182,0.6100046482625702,0.4768670436718319
5,29,3,7,525,157,99,123,1725,0.5740350877192982,0.4054999787152527,0.36163597358816485,0.3506729407002631
5,27,5,105,63,49,4,423,355,0.5587301587301587,0.2711111111111111,0.8571428571428571,0.44325686674964243
5,19,4,36,502,69,32,174,1106,0.17759103641456583,0.43896103896103894,0.4904761904761905,0.5284203024489723
5,1,8,10,380,22,28,34,332,0.336,0.5142857142857142,0.31418181818181823,0.4052106328330592
5,14,28,60,358,30,31,286,636,0.4498299319727891,0.88,0.41827437641723353,0.4577368911727863
5,4,2,53,364,3,39,61,1264,0.6692473118279569,0.3489247311827957,0.1713391812865497,0.3874793178057783
5,9,2,23,529,337,54,124,1176,0.6776917562724014,0.3848484848484849,0.2492014418526153,0.25229044482745516
5,20,0,27,320,10,22,200,1545,0.4681818181818182,0.38,0.5288819875776397,0.10815440417086615
5,24,0,9,621,75,225,323,908,0.6571428571428571,0.6,0.18179888016233886,0.526643362068001
5,25,3,15,457,239,41,36,1285,0.6051111111111112,0.4670891307342609,0.4335297337325735,0.3608287339450591
5,2,3,99,203,90,84,280,909,0.34352941176470586,0.44,0.5483333333333333,0.6106029296964688
5,7,16,14,691,3,39,422,938,0.6054644808743169,0.375,0.4871111111111111,0.42518497621668794
5,1,5,113,138,44,2,96,947,0.2746031746031746,0.6666666666666666,0.44152414935644196,0.6167236094367877
5,7,4,50,240,42,2,236,408,0.2,0.7338345864661654,0.45454545454545453,0.4355230288836846
5,15,28,67,389,72,10,227,619,0.175,0.2,0.26664279746986513,0.412083178636549
5,17,0,18,291,85,13,140,462,0.2,0.27670250896057347,0.5268474576271186,0.3090737870578364
5,4,11,30,178,386,39,150,1036,0.5201863354037267,0.7,0.3779597214379823,0.364704646441703
5,15,10,23,261,34,77,135,1025,0.2,0.6040816326530613,0.5794995343675228,0.3633531686573341
5,18,0,32,462,259,19,151,1610,0.576258064516129,0.2904761904761905,0.3414141414141414,0.4605447815075467
5,21,7,13,124,40,1,96,1141,0.0828169014084507,0.5083333333333333,0.520010750474622,0.334128029484319
5,47,20,41,198,5,8,119,1132,0.5599999999999999,0.6612244897959184,0.1631418962369446,0.22950819672131145
5,14,5,18,154,35,30,84,842,0.536,0.5465437788018433,0.3896225954496631,0.42264159768083276
5,0,7,29,640,73,6,204,969,0.15,0.3,0.3782481203007519,0.17818172740959376
5,18,2,28,340,56,9,480,581,0.42418079096045197,0.825,0.39448382126348225,0.4540443838844199
5,64,5,57,104,53,1,75,987,0.15151515151515152,0.3511834319526627,0.42077922077922075,0.4751076351828746
5,27,2,21,420,15,10,406,1319,0.519,0.7333333333333333,0.49047619047619045,0.48543589942647997
5,66,0,21,323,79,46,73,709,0.4823529411764706,0.6846350832266325,0.20337078651685392,0.5876880181964927
5,11,6,34,151,28,6,104,675,0.5596638655462185,0.5,0.3444205752476429,0.3469861864268807
5,35,5,31,50,60,6,184,1002,0.3595959595959596,0.44390243902439025,0.47143859649122805,0.32387404631130945
5,7,0,23,185,28,36,37,1492,0.3274906214951464,0.5476190476190476,0.21392930689305956,0.1879295289128626
5,9,3,20,205,17,4,78,1245,0.31333333333333335,0.4054644808743169,0.7508474576271187,0.5361388111081766
5,0,2,30,213,11,26,81,961,0.48615023474178404,0.8666666666666667,0.3488609583660644,0.1960941286109762
5,4,7,5,219,6,218,51,1560,0.3666666666666667,0.5,0.4871961722488038,0.5237209845987402
5,18,3,39,515,26,8,101,715,0.3406139783848762,0.3942857142857143,0.5166666666666666,0.5024050964830794
5,4,0,74,391,25,14,54,1384,0.6453781512605042,0.6552631578947369,0.2653061224489796,0.5668548909064703
5,16,2,1,257,90,25,28,589,0.34444444444444444,0.8,0.4173162932684845,0.3777737585542362
5,0,17,45,301,104,45,120,331,0.5127767235926629,0.5,0.4166666666666667,0.5734181037222691
5,12,0,61,571,21,20,25,1217,0.4633333333333333,0.23225806451612904,0.5065903890160183,0.6163301804839258
5,2,11,9,218,72,9,79,1565,0.5071428571428571,0.3525664811379097,0.5264937706585304,0.46428008835669576
5,32,10,45,136,134,8,27,599,0.4,0.5833333333333334,0.5479211087420043,0.5415651416869899
5,5,5,2,393,8,23,106,1027,0.6806277056277056,0.22364629905613512,0.5966666666666667,0.22801071361274866
5,16,8,18,101,21,18,41,1945,0.1303688141923436,0.4703533026113671,0.3770539408222048,0.3434280034683462
5,3,6,44,486,78,27,88,558,0.4057416267942584,0.21890243902439024,0.6604532279314888,0.39424585242053845
5,3,23,43,225,29,9,425,493,0.5818181818181818,0.3747978142076503,0.33925835121054243,0.30536392049430255
5,80,15,47,375,16,6,433,640,0.280672268907563,0.44285714285714284,0.42691752691752693,0.5019574034841435
5,17,21,27,135,135,212,47,813,0.6615416841223293,0.31333333333333335,0.5760350877192982,0.28274000972715907
5,11,1,87,268,41,5,37,1078,0.5566433566433566,0.2857142857142857,0.0027777777777777775,0.2962550077137567
5,25,18,34,221,7,26,49,833,0.4245614035087719,0.5333333333333333,0.5768409529571054,0.45880885133777544
5,78,8,21,123,215,84,134,1028,0.6582927908005307,0.5568627450980392,0.42203548085901027,0.5531920509700718
5,4,7,46,349,275,14,156,1097,0.33666666666666667,0.375,0.5845194805194805,0.10653972318356632
5,2,11,16,289,72,10,609,640,0.39869154959110925,0.8484848484848485,0.48348484848484846,0.36932349684059673
5,2,7,40,338,27,62,89,828,0.6966386554621848,0.6,0.3700374531835206,0.2723428133934768
5,16,3,10,141,71,207,334,262,0.4722634508348794,0.6321428571428571,0.64751966873706,0.32747358147042815
5,5,17,14,32,37,9,166,1105,0.5717948717948718,0.11546914623837701,0.37853535353535356,0.500547195622435
5,11,26,18,336,24,45,61,759,0.5272727272727272,0.40714285714285714,0.21818181818181817,0.502963486873894
5,17,4,42,307,9,12,35,1218,0.7368663594470046,0.43333333333333335,0.21695114409400124,0.6347891957388397
5,3,3,60,105,175,193,115,1240,0.10389610389610389,0.45308352849336453,0.37842037138412404,0.3021263260615882
5,7,4,23,320,10,14,43,857,0.4,0.2613784593689406,0.49443859649122807,0.20193235856710548
5,7,2,32,289,26,0,154,741,0.4627777777777778,0.37142857142857144,0.6043381180223285,0.16638921488357025
5,4,15,22,608,128,142,43,1515,0.2357142857142857,0.5,0.40337078651685393,0.4406864151922395
5,21,0,15,167,34,7,43,215,0.14427437641723356,0.569187675070028,0.7693333333333333,0.4852116325447064
5,32,5,60,259,28,19,27,1305,0.61,0.3142857142857143,0.13089400519933372,0.5889745860801574
5,2,0,23,207,39,44,165,1349,0.49354141656662665,0.68,0.334449125348685,0.5031601731601731
5,8,13,34,29,25,9,188,754,0.3825396825396825,0.6830016137708446,0.08170426065162907,0.2629560109234701
5,2,19,14,180,35,10,34,1066,0.5195488721804511,0.35714285714285715,0.7231259968102073,0.46344316348025566
5,3,14,28,84,19,19,112,761,0.16140350877192983,0.5,0.485231626610937,0.2880256819328131
5,25,5,6,420,13,37,40,976,0.23809523809523808,0.5225806451612903,0.46414918414918416,0.25063470150471734
5,5,2,82,487,195,16,123,1157,0.5777777777777777,0.42666666666666664,0.2475412014885699,0.3632878900881824
5,11,20,106,414,30,4,32,614,0.20408163265306123,0.6333333333333333,0.7148435351702139,0.42940022619636675
5,23,5,39,321,54,13,48,833,0.22456140350877193,0.21515151515151515,0.45084745762711864,0.47563025210084037
5,16,7,4,342,16,9,343,1193,0.344,0.6,0.31321637426900584,0.49473819953312104
5,15,6,11,365,35,322,22,746,0.1350604572300027,0.3931428571428571,0.4168771526980482,0.2334499278293009
5,3,3,10,166,7,5,87,794,0.6,0.6870813397129186,0.5360213470739786,0.33662189955096594
5,15,0,26,39,0,46,83,851,0.6,0.7225806451612903,0.6089041677276972,0.4374582572277264
5,21,31,82,167,8,199,488,1059,0.5015527950310559,0.23809523809523808,0.18459608295954166,0.30308797634581763
5,3,4,25,298,40,6,22,202,0.38525141263142837,0.5939024390243902,0.6140350877192983,0.3880913412828306
5,3,2,51,188,255,49,93,911,0.75,0.6439024390243903,0.5099208410636982,0.3914125326004163
5,6,9,5,236,129,182,151,1112,0.6666666666666666,0.25,0.29464646464646466,0.3679643471775672
5,1,6,39,59,16,1,36,1034,0.534516765285996,0.6882352941176471,0.5658007197480882,0.5501861339695263
5,6,2,41,159,21,7,64,1183,0.4579375267436885,0.0028169014084507044,0.5487179487179488,0.6517480911887855
5,38,6,10,83,44,40,42,1072,0.4153846153846154,0.612607338017174,0.4444896331738437,0.41763664047906796
5,27,24,39,344,9,28,63,804,0.20118343195266272,0.03809523809523809,0.267028885760738,0.5614929691141197
