"","N","inf.A.all","inf.MT.all","inf.S.all","inf.T.all","tot.A.all","tot.MT.all","tot.S.all","tot.T.all","prev.A.all","prev.MT.all","prev.S.all","prev.T.all"
"6914",15,114,53,108,516,NA,73,358,1956,0.433799295491836,0.310711937635015,0.307664652648974,0.39999359998006
"6915",15,NA,0,88,958,NA,46,83,2551,0.436727211407518,0.478906446810947,0.271391666375988,0.350699279239486
"6916",15,NA,28,102,863,928,222,368,2380,0.242557852712167,0.566898782756387,0.488440592102592,0.444207274978546
"6917",15,NA,31,122,690,171,107,643,2871,0.65589227643709,0.433347076204219,0.489732695186111,0.44924901337772
"6918",15,NA,25,68,832,237,221,229,3429,0.388655962413983,0.602481197757695,0.526283050543874,0.471503209324953
"6919",15,68,19,108,1291,582,181,679,2846,0.507413909207013,0.579138321995465,0.423784076604054,0.50974361967843
"6920",15,NA,29,80,982,441,67,495,2405,0.418386452099877,0.477025669236657,0.577025742950105,0.392936971343993
"6921",15,467,59,49,556,659,53,482,3304,0.512376252687046,0.4968720821662,0.466399890705408,0.530933980011411
"6922",15,NA,11,59,561,NA,79,927,2331,0.447188115307183,0.298835125448029,0.38983309899296,0.49680422854126
"6923",15,32,32,63,849,619,22,853,2696,0.277631046127033,0.339390681003584,0.582135087135087,0.423366431055075
"6924",15,342,24,102,1025,118,91,654,3262,0.524978773161199,0.562592592592593,0.357039422769195,0.447551580780481
"6925",15,NA,35,66,1190,357,82,683,2990,0.497823724593416,0.509959037378392,0.457823215300529,0.331371931552733
"6926",15,168,23,120,1282,417,197,767,2085,0.620742798226652,0.503184880666895,0.46881536452965,0.513198543072857
"6927",15,NA,8,105,1035,981,250,481,3878,0.391540669856459,0.352380952380952,0.523194386933517,0.479203097406191
"6928",15,71,7,66,972,NA,243,547,2602,0.455451336553973,0.458083784261147,0.475810822658846,0.44655613682886
"6929",15,40,24,131,752,733,242,327,2652,0.533874883286648,0.4133777419307,0.435767255938752,0.63007449808637
"6930",15,91,8,104,677,NA,51,424,2091,0.199144244570539,0.438286807405889,0.215847691335514,0.38956732817308
"6931",15,339,14,92,1214,NA,47,261,3556,0.443770116352569,0.441799182189914,0.408552473825123,0.483420264918749
"6932",15,332,17,108,957,498,89,531,3065,0.461284508406058,0.611176470588235,0.372690978014177,0.492784423498349
"6933",15,70,26,86,886,544,49,472,2471,0.334168536402953,0.507354497354497,0.483030001744375,0.357671490702719
"6934",15,219,26,153,684,322,123,521,1708,0.532686958324546,0.381176581708606,0.438073661561619,0.449346879006622
"6935",15,NA,28,65,1311,247,59,546,3333,0.314913796809476,0.45147135356875,0.387641723356009,0.320351074564998
"6936",15,289,56,80,785,412,78,460,1659,0.296825396825397,0.368511883413253,0.462170687388623,0.330900029180843
"6937",15,25,16,113,954,621,27,226,2800,0.396172954239098,0.674157955865273,0.614675173712658,0.453798971896964
"6938",15,97,14,179,1004,151,21,806,2055,0.37365059369514,0.506265938069217,0.506180876388986,0.378514656564642
"6939",15,228,9,145,1115,436,141,984,3403,0.41393622425535,0.380555555555556,0.519457164208063,0.398929888809986
"6940",15,NA,23,95,962,414,115,657,3085,0.3571796965983,0.49047619047619,0.460627950266598,0.389275947999972
"6941",15,NA,19,59,1194,490,434,526,3341,0.457594873286981,0.462627401837928,0.352904082845259,0.462161750330069
"6942",15,NA,17,124,794,231,157,373,2217,0.554474717928059,0.159393939393939,0.487247832223075,0.408658427383024
"6943",15,NA,14,75,713,1275,55,983,3447,0.305526527444434,0.383130377033442,0.409131324031807,0.388505580947979
"6944",15,NA,23,101,1283,76,116,881,2820,0.328186654205469,0.431233258330655,0.439420398048537,0.46272614596788
"6945",15,67,27,126,748,332,240,118,2504,0.375262796761356,0.35087753258485,0.365901359118954,0.283968915926601
"6946",15,51,28,121,713,401,228,157,1965,0.261584149346727,0.623315063659873,0.321398280070184,0.538473118965909
"6947",15,188,58,61,773,336,330,1128,3221,0.528663363544981,0.463265915685271,0.326033674688259,0.40959256820606
"6948",15,494,16,73,1084,53,62,161,2268,0.490719288661323,0.295907515130149,0.580685085318953,0.490904078685674
"6949",15,35,28,58,1103,NA,53,279,2751,0.417948014709656,0.527873015873016,0.387861777958086,0.304029109026361
"6950",15,63,22,77,870,NA,12,590,2586,0.668662928332012,0.489177489177489,0.513165102619328,0.381832031377968
"6951",15,NA,12,94,719,44,19,445,3048,0.195111277235029,0.565224681421865,0.415970543616179,0.435784803598222
"6952",15,135,3,123,1328,377,123,256,3317,0.555981790612778,0.361491758973773,0.671331681011988,0.324929556771036
"6953",15,NA,14,96,975,81,251,755,1614,0.53413289616204,0.433547103051747,0.43339713149344,0.470238950511245
"6954",15,54,6,92,1374,NA,232,786,2221,0.288968505169763,0.568671531203556,0.470550889319236,0.38836625421554
"6955",15,NA,6,34,777,NA,239,291,2492,0.462778600950415,0.507709750566893,0.56598196790678,0.450011829647644
"6956",15,20,30,95,878,NA,58,488,2666,0.463360127962182,0.392411924119241,0.41546327382936,0.411611530276152
"6957",15,24,11,105,1232,1074,256,270,3221,0.32991132474636,0.453200204813108,0.261370723062349,0.435076528108115
"6958",15,139,20,88,1244,NA,103,362,2523,0.346976525414779,0.316875170554368,0.40832873774272,0.365103723398462
"6959",15,140,37,44,983,550,73,441,2575,0.458621933621934,0.409442368496694,0.277219056462756,0.406098820729072
"6960",15,26,19,153,1042,329,186,441,3025,0.338550958085842,0.284572816376095,0.294661638096748,0.498624083698561
"6961",15,108,31,82,1122,67,84,652,3018,0.451174868759556,0.375456657163974,0.403576365954485,0.373616726421023
"6962",15,416,7,70,892,NA,57,306,3131,0.458502497944729,0.345154826958106,0.416936733018908,0.427240378536898
"6963",15,NA,18,77,901,209,420,645,2783,0.43749243723636,0.516666666666667,0.357668887202406,0.411117811642734
"6964",15,82,16,69,1039,NA,146,332,2399,0.422210496073744,0.65063239730796,0.40988981240374,0.44202914730828
"6965",15,326,24,62,1142,799,74,321,3980,0.409433948591319,0.471351200958453,0.493839940117371,0.343016922236829
"6966",15,349,25,100,751,NA,36,444,1947,0.469692974135205,0.5944488954627,0.538813915553046,0.531518736395705
"6967",15,166,44,53,1038,371,34,383,2603,0.532514003620424,0.462138224348751,0.441056651484907,0.462265170112902
"6968",15,NA,19,109,1255,182,60,354,3505,0.402938277628396,0.59125642745361,0.388870059143586,0.4354202023169
"6969",15,47,18,77,829,799,234,177,2092,0.331734067121075,0.333768561187916,0.478447579581173,0.340815545523656
"6970",15,NA,21,18,544,391,58,428,2790,0.425657802388589,0.391060606060606,0.55957627030692,0.337296301489059
"6971",15,NA,33,73,679,636,143,666,2320,0.356367221858802,0.324204001127078,0.438424853701613,0.45780760446595
"6972",15,77,35,77,912,609,89,385,2757,0.293716577540107,0.441037752171355,0.385120590897758,0.36408955617224
"6973",15,199,56,130,703,NA,82,398,2264,0.371705585803589,0.37626482545681,0.449927285520506,0.527473282692799
"6974",15,202,17,31,690,512,180,684,2405,0.359460064274346,0.505021615360773,0.510295498267375,0.430870117992993
"6975",15,268,56,128,1005,805,213,511,3684,0.564162812867551,0.467793223990407,0.491110484779972,0.38855603640046
"6976",15,35,18,170,1216,89,134,162,2303,0.424925127586679,0.610383838383838,0.523074481074481,0.473918366439368
"6977",15,291,26,115,1045,231,43,256,2079,0.608773834251473,0.41577964519141,0.517704184704185,0.39725031664161
"6978",15,329,24,64,691,NA,54,506,2155,0.490585330417204,0.461154660127975,0.343633594608837,0.34256090095834
"6979",15,92,43,175,943,426,99,492,1528,0.38594129641172,0.587817103734947,0.454547429281709,0.479735541914922
"6980",15,45,11,178,1174,289,105,376,3016,0.418343767638983,0.488625890238793,0.546768495352761,0.476367294739791
"6981",15,NA,18,109,916,753,245,311,2077,0.531525338225178,0.603906873614191,0.372466421502843,0.436036157863029
"6982",15,NA,8,62,545,454,44,890,2520,0.547408368108292,0.376569984570446,0.524045341157807,0.331246784230289
"6983",15,88,31,73,582,436,38,274,2430,0.214109754007808,0.572745014548293,0.527302251927639,0.435284245939611
"6984",15,18,27,99,898,NA,98,335,2072,0.524335081375828,0.66149494949495,0.374006883484197,0.37781203548767
"6985",15,111,32,42,1367,NA,49,580,3170,0.582916118334446,0.592727272727273,0.406192763757981,0.455900689268735
"6986",15,NA,20,131,736,NA,139,458,2723,0.304685660701826,0.518253968253968,0.493828075936969,0.474095118987869
"6987",15,NA,14,75,1222,1165,205,927,1709,0.428350200693676,0.371269841269841,0.386683447383548,0.43070530099635
"6988",15,839,45,89,621,NA,35,273,3011,0.374009726043317,0.35066810866857,0.436347702723111,0.419472094393259
"6989",15,86,19,131,781,NA,111,528,3226,0.494345979480323,0.544949494949495,0.359484841118708,0.520277130623393
"6990",15,98,12,65,1005,NA,245,418,2439,0.559769665362886,0.591111111111111,0.438457954284041,0.345633705140009
"6991",15,408,52,102,1703,761,538,816,2325,0.618534798534799,0.561319581596079,0.47665975248584,0.450302124147928
"6992",15,192,16,152,798,988,381,767,3546,0.403991731760432,0.590190170009644,0.379119769119769,0.400474459376934
"6993",15,79,6,27,986,93,134,959,2684,0.425238326005418,0.561111111111111,0.307732680092286,0.426859834969746
"6994",20,170,8,178,1071,604,262,853,2434,0.449509508294039,0.334959594166305,0.373470802144715,0.426593669873623
"6995",20,147,60,93,1118,NA,74,977,2467,0.404232899252201,0.341398406250278,0.398950763765716,0.372365358775905
"6996",20,280,13,119,1337,NA,238,236,2245,0.355200964931347,0.514881255728098,0.504757577343481,0.337627581884459
"6997",20,322,67,83,1133,257,65,402,3182,0.573442249240122,0.429198362652003,0.612352466590514,0.397226966573141
"6998",20,NA,12,56,779,191,187,389,3601,0.494839960543763,0.310714285714286,0.461889955644052,0.416026877723018
"6999",20,NA,21,96,1420,NA,165,456,3499,0.383578907148628,0.463193721150432,0.442561181089847,0.366433905414631
"7000",20,NA,24,95,829,NA,326,329,3898,0.388988758097655,0.342340146192605,0.44012167057924,0.412726291930303
"7001",20,162,37,208,2034,NA,93,351,3703,0.487669101434074,0.42814365281968,0.609847616499299,0.355433222857871
"7002",20,NA,18,211,1232,641,286,388,2125,0.408951939591819,0.616883116883117,0.56417852105355,0.433030427467107
"7003",20,347,38,157,1684,NA,189,606,3214,0.463152026999569,0.536560988031576,0.367323040966879,0.435767705345748
"7004",20,NA,18,120,777,779,222,976,3159,0.476537410337891,0.466643897996357,0.468484199853592,0.397574783381598
"7005",20,308,51,116,1299,506,57,710,2824,0.431104081253678,0.517029385524702,0.432688693381965,0.508986574988681
"7006",20,NA,19,176,1482,170,107,1302,3569,0.507129351353694,0.564573732718894,0.584271859634328,0.442197062639757
"7007",20,220,35,184,1288,NA,175,799,4054,0.404986093434296,0.469110530391018,0.349147873608292,0.480351422734532
"7008",20,199,18,68,1086,410,127,499,4152,0.477555134633426,0.507586898395722,0.396410718354327,0.427325746484886
"7009",20,NA,11,151,1017,714,85,773,3642,0.419642978403483,0.275451734174145,0.490451234093356,0.438488586324237
"7010",20,255,46,105,1601,513,277,429,3276,0.490127152560814,0.538220551378446,0.347853129913919,0.306074794186741
"7011",20,NA,17,157,1438,1038,208,442,3587,0.537821278051154,0.631772138680033,0.47267343034799,0.444977353572371
"7012",20,25,67,138,1219,1017,64,727,3610,0.402518958706385,0.445704225352113,0.219846439879774,0.475895778400471
"7013",20,NA,52,95,1258,457,58,467,3495,0.382481536663751,0.457509002347547,0.401903372958609,0.38767606044812
"7014",20,211,28,134,1341,387,120,979,4125,0.69869170272816,0.459737448459859,0.405112753691046,0.457375510842902
"7015",20,82,64,98,1313,489,170,646,3254,0.36264677396806,0.39067506330801,0.371246200696949,0.554634451094376
"7016",20,NA,17,107,902,977,264,567,3282,0.490102108186436,0.419659682268813,0.42876548233788,0.337112909937789
"7017",20,NA,30,104,1095,NA,85,616,4079,0.539280378455037,0.475912470023981,0.429843968026931,0.424470351771843
"7018",20,NA,49,168,1247,1077,400,211,2984,0.304346029525532,0.393778801843318,0.435353854856577,0.460063989823338
"7019",20,170,40,82,1712,319,54,645,4030,0.521348596956582,0.361275383639989,0.437966253788651,0.372260866682656
"7020",20,78,48,109,1216,775,39,147,2549,0.411016069984917,0.421551992216559,0.488737836959243,0.458023272105743
"7021",20,182,24,116,1617,531,399,563,2465,0.500102335389377,0.324769612881124,0.467565213147372,0.438617037543894
"7022",20,NA,12,81,806,305,96,367,4106,0.537636445286707,0.491521348184244,0.365320420615135,0.424363478982313
"7023",20,117,59,101,1363,848,296,439,2964,0.490520644560592,0.448070781793193,0.51356599986671,0.372733674972628
"7024",20,227,29,127,1604,1114,90,329,3877,0.303851273375646,0.426719718190306,0.425996803798828,0.375967504876852
"7025",20,NA,55,220,1562,298,56,658,4737,0.290395588208613,0.327415334327597,0.565623442664633,0.379513554711544
"7026",20,NA,12,124,1259,NA,145,309,4440,0.566228141646499,0.454104215456675,0.590974737597025,0.430808213812496
"7027",20,88,19,189,1459,1531,242,433,3257,0.470237742952064,0.606438083299594,0.34736486467836,0.469757154200034
"7028",20,369,16,79,1069,123,205,492,2734,0.556264667474294,0.389059026429709,0.481312067213567,0.362051349329475
"7029",20,NA,58,116,1441,NA,63,726,2984,0.443002003404349,0.552518217811266,0.603079321810656,0.382067018496285
"7030",20,NA,12,197,1679,647,355,597,3651,0.352499627166728,0.373006539881839,0.406640474157283,0.440250674762084
"7031",20,338,25,135,1326,NA,266,984,3037,0.489034893495903,0.498869047619048,0.403591105970243,0.45019645403197
"7032",20,NA,49,143,1318,750,293,841,3062,0.525946065646348,0.396777777777778,0.380796590148415,0.417130142322676
"7033",20,422,40,154,1533,NA,234,873,3551,0.333015873015873,0.433561368209256,0.358064998067372,0.48539115260013
"7034",20,184,55,144,1316,906,76,235,3631,0.477582267402175,0.450497835497836,0.561210624600717,0.399817117419252
"7035",20,NA,48,92,1371,1322,82,639,3376,0.510839324923712,0.556619033792379,0.271082466469118,0.445268134646682
"7036",20,483,16,156,1754,247,456,472,4437,0.425084813900842,0.408520408163265,0.43510633998416,0.505242643354264
"7037",20,NA,27,117,1139,667,268,438,3025,0.432834491836674,0.507159525835553,0.506996822667098,0.47833323385717
"7038",20,549,51,100,1198,1229,297,507,3725,0.437536949647317,0.429119047140387,0.388742930167194,0.373072635042261
"7039",20,80,43,116,1213,NA,135,421,3336,0.328884495139319,0.492171481708793,0.439735515076373,0.464222371647684
"7040",20,158,56,142,1227,881,48,1070,3812,0.449883074856009,0.356091402749297,0.440950761721396,0.357675643639755
"7041",20,NA,18,118,718,NA,207,208,3451,0.500775348427833,0.394551095366591,0.566581235465944,0.414831241299635
"7042",20,NA,5,78,1105,NA,389,1046,2865,0.384301290335401,0.518633817163229,0.505605976241422,0.518852892449035
"7043",20,NA,34,155,1266,NA,291,1165,3978,0.300316081552351,0.509966293815862,0.486130759641097,0.448924047664158
"7044",20,NA,27,80,1286,NA,142,835,3579,0.348866008757637,0.459545547776979,0.471784269923597,0.404007808552902
"7045",20,NA,52,160,1324,941,304,255,2705,0.391925405476776,0.540823732718894,0.441317235325515,0.452536278214948
"7046",20,91,29,125,1246,1066,326,227,2934,0.367907008546393,0.436092713093844,0.473690666609907,0.433828927482699
"7047",20,87,27,119,779,NA,139,482,2536,0.384081152731034,0.517314755743131,0.381995671699083,0.394305205634717
"7048",20,154,11,148,901,NA,56,744,3656,0.227098201054358,0.404881494562183,0.497537381875987,0.401229162434841
"7049",20,104,29,86,983,271,51,933,3786,0.472738642151892,0.468304151572653,0.315473753532446,0.362540811553367
"7050",20,81,31,188,1407,865,258,612,2991,0.390063794590108,0.533074066555009,0.567634439359268,0.390958829805139
"7051",20,520,27,106,1393,183,291,779,2982,0.439303185794483,0.523988095238095,0.552869453201261,0.389926641655389
"7052",20,113,17,156,1453,225,102,665,3891,0.44190306130457,0.582477411622919,0.204900950991537,0.487855897836377
"7053",20,NA,4,221,899,NA,169,764,3073,0.351996439854788,0.688561368209256,0.386198884178529,0.414384048747792
"7054",20,276,37,168,1044,555,70,686,4068,0.386062294784382,0.361761324041812,0.425303466499191,0.504728615620387
"7055",20,95,44,154,1439,1225,104,1173,3062,0.205348167770545,0.294580537250872,0.398441356741031,0.452319663438183
"7056",20,67,32,129,1167,1681,293,437,3151,0.512442888735513,0.391883235964476,0.440975770264528,0.495217574573404
"7057",20,357,17,93,1790,NA,58,490,3534,0.558960670629673,0.321407009747205,0.449308975201899,0.439442916488402
"7058",20,NA,18,104,1502,NA,60,660,3916,0.401921794987645,0.333333333333333,0.516042019209216,0.442881218293392
"7059",20,NA,32,108,1148,297,345,667,3764,0.55158898307704,0.468680875576037,0.525654885171255,0.458638927149172
"7060",20,NA,64,114,963,NA,61,589,3353,0.496036807065599,0.511319427771108,0.474960628260818,0.360152454594549
"7061",20,41,36,108,1457,883,139,980,3619,0.612159417668252,0.295969206078337,0.432273860889829,0.400112479419815
"7062",20,NA,17,102,817,670,319,273,4026,0.486436213488777,0.485366477450784,0.357729400028593,0.494203284531788
"7063",20,115,28,185,1139,NA,270,389,3147,0.384744744225374,0.300445468509985,0.256452207052402,0.463902768514703
"7064",20,71,42,89,1342,1146,121,367,2984,0.366305330204689,0.384592845204356,0.373350131410413,0.422499224074821
"7065",20,NA,38,158,831,777,51,454,4057,0.541635486817256,0.433717277233474,0.4685451541063,0.281067080318787
"7066",20,79,29,116,1277,788,104,270,4049,0.37135863421502,0.549717647837946,0.416697985651166,0.382411226677717
"7067",20,NA,39,137,989,NA,43,751,3918,0.367152612061725,0.498631784544047,0.44262068699203,0.369335962010898
